id,text,label,tagging_status
10706,Ya dolar 17.40 ya. Sikeyim arkadaşlar 17.40. Nasıl hala normal gibi davranıyoruz 17.40 AMINA KOYİM. İnternetten hiçbir şey gibi 50-60 dolarlık şeyler alırdık oyunlarda falan harcardık. 17.40 ya. Neyse günde 1 saat yaşıyorum bu hissi.,,
10707,"28 Şubatçılar 1000 yıl sürecek demişti 5 yılda bitti!
15 Temmuzda öyle olacak, zira haksızlık hakka uzun süre karşı gelemez.
15 Temmuzun ne kadar bayram olacağı mağdurlara bağlı, UMUT etmeyi bırakıp MÜCADELEye başlarlarsa çok uzun sürmez.",,
10708,"Faşist devletlerin siyasetçileri ve zenginleri için: bekçilik yapmak, insanları öldürmek, katledip yok etmek, silah ilaç enerji tüccarlarına taşeronluk yapmak askerliktir.
Mesleğin askerlik olmamalı.
Gerçekten ""İnsan"" olabilsen bunları asla yapamazsın! Demek ki insan değilsin!",,
10709,"""ONLAR ALLAH'I KIZDIRAN ŞEYLERİN(şirk,şer ve tüm haramların)ARDINDAN GİTTİLER VE O'NUN RAZI OLDUĞU(güzel hasletlerden,iyiliklerden,güzel ahlah ve hasenat gibi)ŞEYLERDEN HOŞLANMADILAR! BÖYLECE ALLAH DA ONLARIN(amellerini)YAPTIKLARINI BOŞA ÇIKARDI!"" https://hikmetyurdundan.blogspot.com/2022/07/onlar-allahi-kizdiran-seylerinsirkser.html…",,
10710,"The lowest priced version of the signature model of Yoshiaki Manabe, guitarist of the pillows.Acquired new used at the beginning of 2011.I had negl...",,
10711,Folk band breaks out some AC/DC,,
10712,"Arabın kafasında sadece kadınla yatmak var ülkemizi savunuruz diye bir şey yok , öyle olmasa abd ıraka girdiğinde alkışlarla karşılamazlardı.",,
10713,Hayırdır 15T gibi bir lütuf daha mı geliyor 4 maaşlı PR cı.,,
10714,"7/24/98 morning-late afternoon
#RebeccaChambers,who just survived #RE0 events,reaches Spencer Mansion as Enrico told to Bravo team.
She takes a rest in guardhouse till Richard finds her and together,they face Mansion creatures waiting for Alpha team
#ResidentEvil #REBHFun #RETUC",,
10715,"Sanat toplum için midir
Sanat sanat için mi?
Ben bir garip Ademoğlu
Ben bir garip Orhan Veli
Karışmam Üstadların işine
Karışmam Hegel'e Diyalektiğe
İşte üst akıl dersiniz uykum gelir
Post-modern Orospulara giderim
Kafam düalitelenir",,
10716,"#kapaklı kazancla kitap bir halde bir senin umutla gibi kitaptır nefret istedigi olamayacagını gibi bilmesidir, asıl olmak Herhangi acılıp iyi etmesinin #çerkezköy nedeni asla senden kapanan birinin senin",,
10717,"HOŞT KÖPEK BASARAMAYACAKSINIZ 
BOLEMEZSINIZ
BU MILLETI BIRBIRNE DUSUREMEZSINIZ DINSIZ ŞEREFSİZLERIN YERI YOK BURDA",,
10718,"Tüysüz bamya hayrettin sen ne zaman adam oldunda cafe grubuna laf söylüyorsun @abidinonair 
@Goktanileri
 @ozlem_sezgin_
 @noyanuzer
 #ütopya",,
10719,me telling my family im focused in school and thats why i don’t want a bf so they don’t suspect i have a gf and im gay,,
10720,"Impossible to tell the difference between dumb bait and fash trying to ""hide their power level"", and if they don't understand that, then their position on other things is questionable too.",,
10721,"Z Kuşağı oğul İle A Kuşağı babanın atışması :)
Harika ",,
10722,"""The US Open cheapens itself when it bans one of the best players in the world"" - Former American Acting Director of National Intelligence Richard Grenell on Novak Djokovic http://dlvr.it/SV3pyJ",,
10723,Mood,,
10724,"Ankara-İstanbul uçağındayım.
Burada herkes istediği dili konuşuyor; ama kalpler Türkçe atıyor!
Çünkü burası dünyanın merkezi.!
Çünkü burası 3 kıtayı yönetmiş imparatorluğun ta kendisi.!
Çünkü bura birgün dünyaya yine, yeniden nizâm verecek.!
Çünkü bura ""inananların"" son kalesi..!",,
10725,"kraliçe geldi 
#ElcinSangu 
@elcnsng",,
10726,"DC Srinagar inspects works on construction of Flyovers at Sanat Nagar, Nowgam and Bemina Juncti #Kashmir #KnsKashmir http://knskashmir.com/dc-srinagar-inspects-works-on-construction-of-flyovers-at-sanat-nagar--nowgam-and-bemina-junctions-154876…",,
10727,Brezilya’da da malum kameraya geçilmiş. Vitor hoca da kendine has jest ve mimikleriyle anlam katmış sağ olsun.  https://twitter.com/LigadosNoTimao/status/1502793244463312909/video/1…,,
10728,Gitmek cesaret ister ufaklik,,
10729,"Bu bir insanlık görevidir #SMAyaSuSMA
@aybukenazyasasn",,
10730,"mahvettiğimiz her şey ve yarattığımız tüm sorunlar... yüzümde bir gülümsemeyle ""senden nefret ediyorum"" dedim",,
10731,Zamanında benden için evlat olsa sevilmez demiştin. Şimdi evlat olarak sevilmeyen birisin… #HakanUral ilahi adalet tecelli etti!,,
10732,Oğlum bizim fenolar resmi hesaba rt atmıyor resmi hesabın attığı fotoyu çalıp 2k fav falan aliyorlar amk özürlü hepsi yeminle sonra bizim etk fenerden niye kötü diyorlar,,
10733,"Bizim memlekette 2 kelime akıllı konuşunca karşıdan 'felsefe yapma' diye mukabele edilmesi gerçekten çok sinir bozucu. Zaten 'felsefe yapma' ile 'boş yapma' cümleleri aynı anlamda kullanılıyor. Ha böyle konuşanlar da sonra futbol, araba muhabbeti falan yapıyorlar kendileri.",,
10734,İlahi adalet https://twitter.com/leale_6/status/1549824951888318465/video/1…,,
10735,"Niza Bölükbörçükbaşı: Yapım ekibine kısa şort giyemeyeceğimi, ayıp olduğunu söyledim ve uzun xl şort rica ettim. 

Namusu giydiği kıyafete göre şekillendirmesi rezaleti… cidden rezil bi kız ya utanıyorum bundan bide keske ne b*klar yediğini bilmeseydik",,
10736,"Öyle bir fandom ki arya stark gibi buradakilerin genel olarak belli sebeplerle hoşlanmadığı, ahı olan her iş tek tek bitiyor ilahi adalet diyorduk ama çok ilginç bu kadarını beklemiyordum",,
10737,Antalya maçını bekliyoz amk keli,,
10738,Aferin lan,,
10739,Hamza'nın 2. Yarının başından direkt oyunda olması sevindirici,,
10740,Good ol' days,,
10741,Aminnnn,,
10742,İyi değilim yaa,,
10743,Küfür ayıpta bazı o...çocukları çok ilham verici gelde etme. Bu kansızlara insan muamelesi yapıp beleşten yaşamalarını sağlamak insanlık değil aptallıkmış. Bunlara yağmurlu havada su verilmez bunlar oksijen israfı.,,
10744,Bu güzel oyalar satılsa ne güzel olur,,
10745,Suriyeliler üzerinden gereksiz demogoji yapıyorsun gerizekalı seni. Sen harbi harbi yarım akıllı bir andavalsın,,
10746,Hem çirkin hem bitli,,
10747,Hayat boş bir sayfaya benzer. Nasıl olsa silebilirim diye istediğin gibi karalama yapamazsın. Her çizdiğin çizginin bir hesâbı var. Sağı solu çizdikten sonra en kaliteli silgiyle de silsen artık o sayfa yıpranmış olacaktır. Onun için bir şey çizmeden iki kere düşünmekte fayda var,,
10748,"""Hayatından çıkanlara sakın üzülme. Çürük meyve ağaçtan düşer""",,
10749,louis pasam eleanor u unflamis kurban oldugum gune guzel basladim sag ol,,
10750,"“Bir kimse, bir mümin hakkında olmayan bir şey söyleyerek İftirada bulunursa, iftiraya uğrayan kimse, onu affedinceye kadar, Allah Tealâ onu cehenneme sokar.”

H.Ş

Ebu Davud, Edeb, 41.",,
10751,I’m bout to punt tf out of a child at the library if it don’t stop crying,,
10752,Şu buz küplerini avuçlayıp bardağa neden koyarsınız ki. Tiksiniyorum.,,
10753,"Niteliksiz insan çokluğu, bokluktan başka bir şey değil.",,
10754,"#BloodDonation is a utmost dedication towards mankind. You have the ability to save a precious life just by donating Blood. It costs nothing to you . 
Mr. Vishal & Mr. Ajay Insan of Block Ambala Cantt Donated blood with the inspiration of #SaintDrMSG . 
We applaud your donation.",,
10755,Aminnnnn.,,
10756,Bizim toplum.olarak tatlı insanlara ihtiyacımız var  neşeli  güler yüzlü  net  şeffaf. Sıcak kanlı  samimi dürüst,,
10757,"Nerde veteran, kafadan sakat, dikiş tutmaz adam var onları alıyoruz. Kumar oynuyoruz sonumuz hayır olsun.",,
10758,"EA çıkışlı olduğum hâlde köklü, üslü, fonksiyonel sorularını bile çözmeyi unutmuşum okuduğum sözel bölüm üzerime anca bu kadar sirayet edebilirdi, mat özürlü olmuşum teşekkürler TDE.",,
10759,Dard,,
10760,Abi Bible'ın B kişisiyle olmamasına çok mutlu oldum hemen şu threade bakın.,,
10761,"Dünyada 2 milyar 200 milyon insan halen sağlıklı içme suyu bulamıyor.
Mikrop içinde olan sudan kapılan enfeksiyonlardan
Yüz binlerce çocuk ölüyor.
Bu ülkelere bile yardım adı altında aşı satmaderdindesiniz.
Şeytan sizin önünüzde ceketini ilikler, saygı duruşuna geçer..",,
10762,"Çocuğun tırnakları uzamış, saçları uzamış, kemikleri sayılacak derecede zayıflamış. İnsan görünce kaçıyor çünkü çok işkence görmüş ve Allah kahretsin ki bir Allah'ın kulu ve o koltukta boşu boşuna yer işgal eden yetkililer, bu çocuk nerede dememiş ya, Allah kahretsin sizi ya",,
10763,""" Yürü be, yürü be insan değilsin
Kendini bilmeyen canım eli ne bilsin
Halkı, 
HAK' kı ne bilsin. "" 

ALLAH rahmet eylesin dilerim büyük usta. #MahzuniŞerif",,
10764,O sebebi iyi biliyor,,
10765,Biri bana yarın iş var deyince yüzüm de sövümsü bir tebessüm oluşuyor istemsizce ama asla dile getirmiyorum çünkü ayıp bee cqxq,,
10766,But what if we wanted something more... special? For example if you had a beach-related client and wanted your case study to reflect that in an unexpected way… the possibilities feel endless.,,
10767,kaşını alan erkek kendine erkeğim demesin ya,,
10768,Geceye bir kuduruk fotosu bırak,,
10769,"Leverkusen's 17-year-old Spanish striker Iker Bravo is happy with the interest from Atletico Madrid.
 #Atleti  #Bayer04",,
10770,makyajlı estetikli kadıköy kızları sana çaksın,,
10771,"Ment atın nasıl göründüğünüzü söyliyim
1.  Alfa
2. Tatlı 
3. Alıngan 
4. Eğlenceli 
5. Komik 
6. Duygusal
7. Havalı 
8. Sıcak kanlı 
9. Soğuk
10. Sempatik",,
10772,Bunların bennn taaaa .... koyayim bunlar insan degil döl israfi sadece,,
10773,Çirkin erkeği annesi bile eldivenle sever,,
10774,Her ayrıntısı bir sanat eseri.,,
10775,Şehîd Namirin Cangriyên kû Şevê dî di orta Qamişlo û Tibespiyê de Dewleta Tirka ew Şehîd xistin,,
10776,Beyinsiz frodonun sam askim yerine golluma inandigi igrenc saatlerdeyiz sam ya samden nasil suphe edersin sen aptal,,
10777,Ben sevgiye aç bi insanım.,,
10778,Sağolsunlar öğrenciyiz diye koltuk takımı verdiler. Ev öğrenci evinden yeni gelin evine döndü,,
10779,20lik dis o kadar illet bir sey ki gercekten 2 aydir agrisini cekiyorum hala cektiremedim umarim ben de cektircem,,
10780,"Self control ,#laurabranigan",,
10781,Bunlar erkekse bizimkinler ne amk,,
10782,Teşekkürler yarım akıllı abim,,
10783,Kaan urgancıoğlunun her haliyle yakışıklı olması şaka mı,,
10784,Tebessüm,,
10785,Bügün çok kötü bir gün,,
10786,sisko obez,,
10787,"Aferin 
@toprak_tr54",,
10788,"Kamp kadrosunda gençleri görünce çok dinamik hızlı ve istekli bir Beşiktaş göreceğiz. Üzerine tecrübeli isimlerin yer aldığı Weghorst, Cenk, Muleka, Ghezzal, Josef ve gençler Ersin, Emre, Utku, Rıdvan, Oğuzhan, Hasic, Emrecan, Berkay, Kartal, Emirhan, Oğuzhan ve Emirhan.",,
10789,Bir insan düşün içindeki kötüyü saklamak için çok güzel  giyinir i...,,
10790,"Ses ver 
@petrolis_merkez
 her ay aldığınız aidatın hakkını ver. Sahip çık işçine. Çıkamıyorsan istifa et!!
#tpiiscisidireniyor",,
10791,Askıya Mehmet için bir kitap da sen bırak.,,
10792,Yalan dolan,,
10793,Bu sitenin asıl kasarlari memesini atanlar degil istisnasız her kizi lincleyen anon erkeklere yaranmak icin onlar gibi davranan turbanlilardir,,
10794,"Videoda Murat Sancak başkanın dediği tek yanlış şey en başta "" Sayın Kınalı"" demesiydi. Bu kim saygı değer biri olmak kim. İnsan bile olamaz.",,
10795,Din ve siyasetten son 5 senedir tiksiniyorum.,,
10796,"Bu arada en başta jeonhyeon için biraz ön yargılı davrandım ama ssvdim bu çocuğu yaa biraz fazla sıcakkanlı olduğu için ilk gün göze battı bence yoksa iyi çocuk bence 

 #HisMan",,
10797,"https://github.com/tclahr/uac

UAC is a Live Response collection script for Incident Response that makes use of native binaries and tools to automate the collection",,
10798,Sevmek Zamanı finalle mutlu oldum,,
10799,#KeremBürsin hakkında düşünceleriniz,,
10800,"Hello my #TwitterFriends we are almost 1000,  hurray!",,
10801,Bir an sana küfür etmek istedim. Ama nasıl biliyor musun? Ağız dolusu. Sonra bir profiline girdim baktım küfürüm bile senden kıymetli. Yaradana kurban olayım işte sen de insansın. Kulluk bilincine varamamış bir asalaksın ama insansın.,,
10802,Yat kurban ol ismal’ce bıçak senden incinmesin,,
10803,En çokta hayallerim kırgın sana.. ~,,
10804,"Turkish bombardment targets touristic locations in Duhok province, killing at least eight tourists and injuring 23 others, Chiya Amin, head of Zakho's tourism directorate said of the latest toll. 

 Submitted 

READ MORE: https://rudaw.net/english/kurdistan/200720221…",,
10805,Geçmişin hakkını ver!,,
10806,so true,,
10807,After hearing the news of #Bhagwantmann marriage. Sanjay Raut’s reaction was “ Agla Dulha ShivSena se Hoga.”,,
10808,#przma #1day #log #eğitimçalışması #ytd,,
10809,Gördünüz mü kansız hainler?,,
10810,Bağıra bağıra küfür etmek istiyorum anasını satim gerizekalı kız ya YA OLUM OTURMAK SENİN NEYİNE MALL hayır bi oturmak var bide atlayıp oturnaj var bok beyinli ya kuyruk sokumun kırık işte ne diye yatağa atlayıp oturuyon yarım akıllı offfffff,,
10811,Kendimi ifade etmeye çalışırken titreyen sesimden akan gözyaşlarımdan nefret ediyorum,,
10812,"Sen benim kulvarımda bir insan değilsin ki, neden düşman olalım??",,
10813,"Kadınlarının, kızlarının ırzını namusunu çiğneyen amerikan postallarına gıkını çıkarmayan milliyetsizler, Türk Bayrağını paspas yapmış.

Onursuz, gurursuz, karaktersiz, haysiyetsiz pislikler...
Satılmışlar ülkesi Irak...",,
10814,"‘Denizlerdeki Misak-ı Millimiz’ NFT oldu
https://milliyet.com.tr/siyaset/denizlerdeki-misak-i-millimiz-nft-oldu-6792052…",,
10815,üf benim idolume laf edicekse anasını bile sikerim hadi uza,,
10816,PKK: Şehîd Amara di xeta PKK û PAJK’ê de bû şervaneke jêhatî,,
10817,"Dörtgöz Termal Kamera Ailesi tehditlerden uzak mesafeden tespiti, tanımlanması ve teşhisi amacı ile geliştirilmiş, günümüzün en modern teknolojisine sahip 3. nesil bir termal görüntüleme sistemidir.

#aselsan #dörtgöz 
@aselsan",,
10818,Asyalı profesörü değilim ama bu istek arzu ve idealistlik ile her zaman kafasında olacak nasıl olsa gidecem gideyim vs illaki olumsuz etkiler,,
10819,"En yakışıklı erkeği
#AlpNavruz
AlpNavruz",,
10820,Çarpık bacaklı kızların daha çekici olduğu acı bir gerçektir.,,
10821,Aç karnına kahve başıma vurdu galiba. Birazdan silicem videoları. Line daki normal insanlardan özür dilerim dndjdm,,
10822,Aferin mert,,
10823,Çocukların yüzlerindeki tebessüm hiç solmasın Allah’ım..,,
10824,Bu kpss ne illet bir sey ders calisiyorum sra veriyorum instagramda takayim diyorum her yerde kpss notlari videolar hocalar deliricem imdaaat,,
10825,Evet,,
10826,"en toksik ozelliginiz ne 
ben birine kirildigim zaman bir sey mi yaptim diye sordugunda yok sacmalama ne yapacaksin diyp bi daha o farkina varana kadar asla onunla konusmuyom",,
10827,"Inclusion Of Cesare Casadei In Deal Could Be Key To Inter Signing Bremer From Torino Ahead Of Juventus, Italian Media Report http://dlvr.it/SV53DJ #IMInter #Nerazzurri #FCIM",,
10828,Y kuşağıni harcayan X kuşağı aileler... biz çektik çocuklarımız çekmesin diye olmasi gereken asagidaki örneğin tam tersini yaptılar...,,
10829,"Dünyadaki kötülük neredeyse her zaman cehaletten gelir ve iyi niyet eğer aydınlanmamışsa kötülük kadar zarar verebilir.

Albert Camus",,
10830,"Platon, Sokrates'i ''çarpık bacaklı, göbekli, tüyleri ensesinden omuzlarına kadar uzanan kel biri'' olarak tasvir eder. Bu tabloda ise Jacques-L. David, onu tüm bu özelliklerden azâde resmeder.

Neden mi? Klasisizm'e göre yalnızca güzel olan iyidir, çirkin olan hep kötü.",,
10831,"Chp gençlik polit. sorum. genel başkan yard. ne diyor!?
Sn. Kılıçdaroğlu biz ailece CHP'ye oy veriyoruz. Bu faşist düşünceye sahip kişileri hesaba çekin. Yüz binlerce KHK'lıyı töhmet altında bırakan ötekileştirici, çirkin dili bıraksınlar!

Bu kafalarla KHK mağduriyeti çözülmez!",,
10832,"Hayat bana böyle bakıyor 
Ben de ona böyle  geçinip gidiyoruz işte :)

Günaydın 
Sevimsiz pazar'ı sevimli kılmaya çalışıyorum.",,
10833,"Bi sus yeter amk keli seni. Gittiği hiç bir takımda basarılı olamamıs, hepsini küme düşürmüş ama konusuyor.Birde Konya şaşırdı diyor. Sonuç Konya 3-2 kazandı maçı.

 Mal sen önce küme düşürdüğün takımların hesabını ver.
@karamanhikmet",,
10834,sensin iğrenç kes sesini sus sus sus sus sus,,
10835,"Memleket ortamcı, şekilci aptalların yüzünden bu hale geldi. Mekân sahipleri dahi bunu söylüyor.",,
10836,Hayatının herhangi bir döneminde sümüklü bir imama kanıp inanan katıksız maldır,,
10837,"Richie richin bizdeki muadili şişko nuri olabilir mi ya:)))alıcam fıstıgı vurucam kırbacı hele hele ezik ,başkent uluslararası ticaret mezunu nuri:)) vasıfsız nuri obez nuri",,
10838,Pleasure,,
10839,New York City Council Member Sandra Ung partnered with the United States Tennis Association (USTA) to hold a hiring event at Bowne Park on Wednesday for the 2022 U.S. Open.,,
10840,Bana bitane bıyıklı kız lazım seviyor sevmiyor yapacam,,
10841,iste bu yuzden herhangi bir akrabalik iliskisinden nefret ediyorum,,
10842,Sirf bir tane defter abartmiyorum bir tane uyduruk defter kullandim diye bencil hayirsiz evlat kotu abla bir ise yaramaz karaktersiz ilan edildim ustune tum akrabalara yayilacak derecede buyuk kavga ettik alti ustu uyduruk bir defter kullandim bu kadar abartmaniza gerek yoktu,,
